                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    147,                0.52472,                0.31539,                0.81358,                0.99288,                0.99152,                0.99462,                0.91826,                0.47405,                 0.2926,                0.78147,             0.00039626,             0.00039626,             0.00039626
                    148,                0.52488,                 0.3065,                0.80277,                0.99353,                0.99161,                0.99457,                0.91833,                 0.4761,                 0.2942,                0.78139,             0.00038919,             0.00038919,             0.00038919
                    149,                0.54419,                0.31465,                  0.822,                0.99181,                0.99191,                0.99449,                0.91618,                0.48546,                0.28862,                0.78218,             0.00038211,             0.00038211,             0.00038211
                    150,                0.54376,                0.30935,                0.81077,                0.99188,                0.99129,                 0.9945,                 0.9165,                0.48182,                0.28759,                0.78163,             0.00037504,             0.00037504,             0.00037504
                    151,                  0.527,                0.30719,                0.81721,                0.99303,                0.98996,                0.99446,                0.91775,                0.48556,                0.29021,                0.78084,             0.00036797,             0.00036797,             0.00036797
                    152,                0.51793,                 0.2946,                 0.8114,                0.99276,                 0.9902,                0.99444,                 0.9197,                0.47352,                0.28485,                0.78068,             0.00036089,             0.00036089,             0.00036089
                    153,                0.49359,                0.29292,                0.80262,                0.99249,                0.99051,                0.99438,                0.92109,                0.46845,                0.27974,                0.78071,             0.00035382,             0.00035382,             0.00035382
                    154,                0.50413,                0.30004,                0.81546,                0.99321,                 0.9895,                0.99436,                0.92171,                0.46777,                0.27993,                0.78025,             0.00034675,             0.00034675,             0.00034675
                    155,                 0.5124,                0.30392,                0.81032,                0.99095,                0.99361,                0.99434,                0.92007,                0.46584,                0.27496,                0.77951,             0.00033967,             0.00033967,             0.00033967
                    156,                0.52259,                  0.302,                0.81412,                0.99192,                  0.993,                0.99437,                0.92079,                0.46505,                0.27681,                 0.7788,              0.0003326,              0.0003326,              0.0003326
                    157,                 0.5378,                0.31181,                0.81393,                0.99362,                 0.9923,                0.99447,                0.92185,                0.47292,                0.27876,                0.77908,             0.00032553,             0.00032553,             0.00032553
                    158,                0.52324,                0.30776,                0.80914,                0.99398,                 0.9923,                0.99456,                 0.9224,                0.46335,                0.27811,                 0.7788,             0.00031845,             0.00031845,             0.00031845
                    159,                0.52304,                0.30105,                0.81036,                0.99315,                  0.993,                 0.9946,                0.91803,                0.48843,                0.28951,                0.77874,             0.00031138,             0.00031138,             0.00031138
                    160,                0.51508,                 0.2982,                0.81199,                0.99343,                 0.9937,                 0.9946,                0.92212,                0.47754,                0.29126,                0.77834,             0.00030431,             0.00030431,             0.00030431
                    161,                0.47751,                0.30131,                0.80837,                0.99378,                 0.9923,                0.99461,                0.92158,                0.46318,                0.28225,                0.77823,             0.00029723,             0.00029723,             0.00029723
                    162,                0.52812,                0.30083,                0.81085,                0.99289,                0.99249,                0.99459,                0.92134,                0.46701,                0.28282,                0.77896,             0.00029016,             0.00029016,             0.00029016
                    163,                0.49464,                 0.2973,                0.82467,                0.99122,                 0.9909,                0.99445,                0.91992,                0.46304,                0.28313,                0.77889,             0.00028308,             0.00028308,             0.00028308
                    164,                0.51981,                0.30044,                0.80573,                0.99077,                0.99228,                0.99448,                0.91844,                0.46807,                0.28393,                0.77899,             0.00027601,             0.00027601,             0.00027601
                    165,                0.51501,                0.29953,                0.81467,                0.99268,                 0.9888,                0.99453,                 0.9235,                0.45878,                0.27781,                  0.778,             0.00026894,             0.00026894,             0.00026894
                    166,                0.49237,                0.27979,                0.80763,                0.99203,                0.98942,                0.99453,                0.92554,                0.45036,                0.27501,                0.77739,             0.00026186,             0.00026186,             0.00026186
                    167,                0.50411,                0.29131,                0.80741,                0.99202,                0.99042,                0.99451,                0.92344,                0.46111,                0.27681,                0.77721,             0.00025479,             0.00025479,             0.00025479
                    168,                0.49917,                0.29386,                0.81396,                0.99215,                0.99058,                0.99453,                0.92359,                0.46236,                0.27598,                0.77754,             0.00024772,             0.00024772,             0.00024772
                    169,                0.49133,                0.28844,                0.81176,                0.99171,                0.98992,                0.99438,                0.92371,                0.46336,                0.27723,                0.77839,             0.00024064,             0.00024064,             0.00024064
                    170,                0.49105,                0.28667,                0.81936,                0.99158,                 0.9902,                0.99438,                0.92173,                0.46296,                0.27586,                0.77851,             0.00023357,             0.00023357,             0.00023357
                    171,                0.50194,                0.28625,                0.80472,                0.99137,                0.98998,                0.99438,                0.92641,                0.45173,                0.27257,                0.77824,              0.0002265,              0.0002265,              0.0002265
                    172,                0.48623,                0.28193,                 0.8151,                0.99188,                0.99033,                0.99439,                0.92606,                0.45257,                0.27263,                0.77795,             0.00021942,             0.00021942,             0.00021942
                    173,                0.49768,                0.28422,                0.80548,                 0.9912,                 0.9895,                0.99432,                0.92807,                0.44631,                0.27086,                0.77803,             0.00021235,             0.00021235,             0.00021235
                    174,                0.48921,                0.29342,                0.81506,                0.98992,                 0.9915,                0.99436,                0.92919,                0.44431,                0.27136,                  0.778,             0.00020528,             0.00020528,             0.00020528
                    175,                0.49699,                 0.2825,                0.81456,                 0.9938,                0.98935,                0.99448,                 0.9254,                0.45637,                0.27446,                0.77836,              0.0001982,              0.0001982,              0.0001982
                    176,                0.48611,                 0.2846,                0.80858,                 0.9938,                 0.9895,                0.99453,                0.92529,                0.45393,                0.27277,                0.77821,             0.00019113,             0.00019113,             0.00019113
                    177,                0.47582,                0.28002,                0.81416,                 0.9936,                 0.9895,                0.99458,                0.92827,                0.43516,                0.26623,                0.77663,             0.00018406,             0.00018406,             0.00018406
                    178,                0.47348,                0.27173,                 0.8029,                0.99346,                0.98951,                 0.9946,                 0.9283,                0.43394,                0.26361,                0.77677,             0.00017698,             0.00017698,             0.00017698
                    179,                0.47562,                0.27367,                0.80721,                0.99296,                0.99127,                0.99465,                0.92704,                0.43402,                0.26619,                0.77666,             0.00016991,             0.00016991,             0.00016991
                    180,                0.48423,                0.28389,                0.81553,                0.99301,                0.99145,                0.99465,                 0.9273,                0.43434,                0.26572,                0.77643,             0.00016283,             0.00016283,             0.00016283
                    181,                 0.4734,                0.27737,                0.80228,                0.99303,                 0.9916,                0.99466,                0.92796,                0.43337,                0.26593,                0.77605,             0.00015576,             0.00015576,             0.00015576
                    182,                0.47857,                0.27357,                0.79967,                0.99307,                0.99139,                0.99465,                0.92867,                0.42969,                0.26173,                0.77619,             0.00014869,             0.00014869,             0.00014869
                    183,                0.46129,                0.27268,                0.80751,                0.99441,                0.98939,                0.99463,                 0.9309,                0.42367,                 0.2601,                0.77608,             0.00014161,             0.00014161,             0.00014161
                    184,                0.47193,                0.27659,                0.81115,                0.99437,                0.98935,                0.99465,                0.93109,                 0.4235,                0.25961,                0.77589,             0.00013454,             0.00013454,             0.00013454
                    185,                0.47457,                0.27974,                0.79817,                0.99018,                0.99334,                0.99465,                0.92981,                0.42631,                0.25959,                0.77582,             0.00012747,             0.00012747,             0.00012747
                    186,                0.46371,                0.27839,                0.81217,                0.99127,                0.99218,                0.99467,                0.93129,                0.42993,                0.26192,                0.77551,             0.00012039,             0.00012039,             0.00012039
                    187,                0.48579,                0.28358,                 0.7976,                 0.9916,                0.99169,                0.99464,                0.92977,                0.44413,                0.26793,                0.77545,             0.00011332,             0.00011332,             0.00011332
                    188,                0.47244,                0.27382,                 0.8136,                0.99158,                0.99128,                0.99462,                0.92903,                0.44434,                0.26791,                0.77544,             0.00010625,             0.00010625,             0.00010625
                    189,                0.47005,                0.27595,                0.80277,                0.99403,                0.98975,                0.99462,                0.93141,                0.42814,                0.26141,                 0.7758,             9.9173e-05,             9.9173e-05,             9.9173e-05
                    190,                0.50488,                0.28705,                0.79826,                0.99401,                0.98974,                0.99463,                0.93187,                0.42415,                0.26006,                0.77617,             9.2099e-05,             9.2099e-05,             9.2099e-05
                    191,                0.49498,                0.27559,                0.78514,                0.99181,                0.99214,                0.99465,                0.93175,                0.42629,                0.26138,                0.77613,             8.5026e-05,             8.5026e-05,             8.5026e-05
                    192,                0.50223,                0.27244,                0.79173,                0.99179,                0.99211,                0.99465,                0.93199,                0.42767,                0.26355,                0.77574,             7.7952e-05,             7.7952e-05,             7.7952e-05
                    193,                0.48392,                0.26961,                0.78083,                0.99178,                0.99212,                0.99463,                0.93185,                0.43182,                0.26467,                0.77541,             7.0878e-05,             7.0878e-05,             7.0878e-05
                    194,                0.48846,                0.27608,                0.78175,                0.99177,                0.99214,                0.99464,                0.93048,                0.43433,                0.26423,                0.77529,             6.3805e-05,             6.3805e-05,             6.3805e-05
                    195,                0.47116,                0.28007,                0.77704,                0.99179,                0.99206,                0.99463,                0.93096,                0.43325,                0.26194,                0.77529,             5.6731e-05,             5.6731e-05,             5.6731e-05
                    196,                0.48788,                0.28161,                 0.7911,                0.99174,                0.99203,                0.99464,                 0.9308,                 0.4314,                0.26052,                0.77511,             4.9658e-05,             4.9658e-05,             4.9658e-05
                    197,                0.48207,                 0.2767,                0.78008,                0.99174,                0.99202,                0.99462,                0.93044,                0.42977,                0.26036,                0.77471,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    198,                0.47328,                0.26964,                0.79199,                0.99173,                0.99199,                0.99463,                0.93025,                0.42918,                0.26004,                0.77472,             3.5511e-05,             3.5511e-05,             3.5511e-05
                    199,                0.47645,                0.27214,                0.78715,                0.99167,                0.99198,                0.99464,                0.93052,                0.42682,                0.25924,                0.77471,             2.8437e-05,             2.8437e-05,             2.8437e-05
